trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe,fold_id,net_R
T2-M15-WF02-test-CNY-000002,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-14 10:00:00+03:00,2024-05-14 10:15:00+03:00,2024-05-14 10:15:00+03:00,12.576,12.6010234634,0.0250234633799,25.0234633799,2024-05-14 10:30:00+03:00,12.6010234634,INITIAL_STOP,1,-1,0.0799249875862,-1.07992498759,0,0,2024-05-14 09:30:00+03:00,1,39643.4223422,CNYRUBF,T2,M15,WF02,-1.07992498759
T2-M15-WF02-test-CNY-000003,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-14 11:00:00+03:00,2024-05-14 11:30:00+03:00,2024-05-14 11:30:00+03:00,12.593,12.6265560164,0.0335560164454,33.5560164454,2024-05-14 11:45:00+03:00,12.607,EMA50_TREND_LOSS,1,-0.417212812576,0.0596018303679,-0.476814642943,0,0,2024-05-14 10:15:00+03:00,2,29243.7185776,CNYRUBF,T2,M15,WF02,-0.476814642943
T2-M15-WF02-test-CNY-000004,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-15 16:45:00+03:00,2024-05-15 17:30:00+03:00,2024-05-15 17:30:00+03:00,12.597,12.6151337266,0.0181337266388,18.1337266388,2024-05-15 20:30:00+03:00,12.5919971924,ATR_TRAILING_STOP,12,0.275884138643,0.110291725459,0.165592413184,0.220583450919,1.81981347008,2024-05-15 16:30:00+03:00,3,53856.7568596,CNYRUBF,T2,M15,WF02,0.165592413184
T2-M15-WF02-test-Si-000003,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-15 16:45:00+03:00,2024-05-15 17:30:00+03:00,2024-05-15 17:30:00+03:00,91.23,91.4093273015,0.179327301495,179.327301495,2024-05-15 21:30:00+03:00,91.185433171,ATR_TRAILING_STOP,16,0.24852227551,0.0111527914787,0.237369484031,0.33458374436,1.33833497744,2024-05-15 16:30:00+03:00,3,5806.70131556,USDRUBF,T2,M15,WF02,0.237369484031
T2-M15-WF02-test-CNY-000005,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-17 14:30:00+03:00,2024-05-17 14:45:00+03:00,2024-05-17 14:45:00+03:00,12.578,12.5917514774,0.0137514774022,13.7514774022,2024-05-17 23:30:00+03:00,12.5689875529,ATR_TRAILING_STOP,35,0.655380277771,0.145438918416,0.509941359355,0.581755673665,2.03614485783,2024-05-17 14:00:00+03:00,1,71137.1507726,CNYRUBF,T2,M15,WF02,0.509941359355
T2-M15-WF02-test-CNY-000006,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-21 16:00:00+03:00,2024-05-21 16:15:00+03:00,2024-05-21 16:15:00+03:00,12.462,12.4872162509,0.0252162509059,25.2162509059,2024-05-22 09:45:00+03:00,12.4071352442,ATR_TRAILING_STOP,34,2.17576974611,0.0793139316174,2.09645581449,0.356912692278,3.52946995697,2024-05-21 15:30:00+03:00,1,38991.8937603,CNYRUBF,T2,M15,WF02,2.09645581449
T2-M15-WF02-test-Si-000004,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-21 16:00:00+03:00,2024-05-21 16:15:00+03:00,2024-05-21 16:15:00+03:00,90.43,90.6094292271,0.179429227088,179.429227088,2024-05-22 10:00:00+03:00,90.0650266927,ATR_TRAILING_STOP,35,2.03407947096,0.0111464560844,2.02293301487,0.334393682533,3.17673998406,2024-05-21 15:45:00+03:00,1,5817.17829957,USDRUBF,T2,M15,WF02,2.02293301487
T2-M15-WF02-test-Si-000005,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-23 15:30:00+03:00,2024-05-23 15:45:00+03:00,2024-05-23 15:45:00+03:00,90.26,90.3665136116,0.106513611552,106.513611552,2024-05-24 12:15:00+03:00,89.8681651552,ATR_TRAILING_STOP,46,3.67873024972,0.0187769428795,3.65995330684,0.469423571988,5.63308286385,2024-05-23 15:00:00+03:00,1,9997.65753012,USDRUBF,T2,M15,WF02,3.65995330684
T2-M15-WF02-test-Si-000006,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-05-29 17:45:00+03:00,2024-05-29 18:00:00+03:00,2024-05-29 18:00:00+03:00,89.63,89.3794101482,0.250589851751,250.589851751,2024-05-30 11:15:00+03:00,89.8666845981,ATR_TRAILING_STOP,33,0.944509909259,0.00798116917356,0.936528740086,0.478870150414,1.99529229339,2024-05-29 16:45:00+03:00,1,4405.05054614,USDRUBF,T2,M15,WF02,0.936528740086
T2-M15-WF02-test-CNY-000007,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-05-31 12:00:00+03:00,2024-05-31 12:30:00+03:00,2024-05-31 12:30:00+03:00,12.417,12.3966327023,0.0203672976843,20.3672976843,2024-05-31 15:15:00+03:00,12.3966327023,INITIAL_STOP,11,-1,0.0981966302551,-1.09819663026,0.589179781531,0.19639326051,2024-05-31 10:30:00+03:00,2,49286.9678319,CNYRUBF,T2,M15,WF02,-1.09819663026
T2-M15-WF02-test-Si-000007,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-03 17:45:00+03:00,2024-06-03 18:15:00+03:00,2024-06-03 18:15:00+03:00,89.23,89.3442898516,0.11428985164,114.28985164,2024-06-04 09:15:00+03:00,89.31,ATR_TRAILING_STOP,24,-0.699974659624,0.0174993664906,-0.717474026114,0.87496832453,1.4874461517,2024-06-03 17:30:00+03:00,2,9748.88778397,USDRUBF,T2,M15,WF02,-0.717474026114
T2-M15-WF02-test-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-04 10:30:00+03:00,2024-06-04 10:45:00+03:00,2024-06-04 10:45:00+03:00,12.264,12.2886678909,0.0246678908785,24.6678908785,2024-06-04 14:00:00+03:00,12.2358091391,ATR_TRAILING_STOP,13,1.14281602085,0.0810770572098,1.06173896364,0,2.95931258816,2024-06-04 10:00:00+03:00,1,40247.3883099,CNYRUBF,T2,M15,WF02,1.06173896364
T2-M15-WF02-test-Si-000008,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-04 10:00:00+03:00,2024-06-04 10:45:00+03:00,2024-06-04 10:45:00+03:00,89.15,89.3933336091,0.24333360907,243.33360907,2024-06-04 14:00:00+03:00,88.9321961969,ATR_TRAILING_STOP,13,0.895083108152,0.00821916876854,0.886863939383,0,2.38355894288,2024-06-04 00:00:00+03:00,3,4546.04217942,USDRUBF,T2,M15,WF02,0.886863939383
T2-M15-WF02-test-Si-000009,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-04 16:15:00+03:00,2024-06-04 16:45:00+03:00,2024-06-04 16:45:00+03:00,88.88,89.1433943615,0.263394361525,263.394361525,2024-06-05 09:15:00+03:00,88.94,ATR_TRAILING_STOP,30,-0.227795309105,0.00759317697015,-0.235388486075,0.417624733358,0.531522387911,2024-06-04 13:45:00+03:00,2,4237.05115004,USDRUBF,T2,M15,WF02,-0.235388486075
T2-M15-WF02-test-CNY-000009,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-05 11:15:00+03:00,2024-06-05 11:30:00+03:00,2024-06-05 11:30:00+03:00,12.241,12.2580354852,0.0170354852191,17.0354852191,2024-06-05 15:30:00+03:00,12.228773776,ATR_TRAILING_STOP,16,0.717691562188,0.117401997905,0.600289564283,0.176102996857,2.81764794972,2024-06-05 00:00:00+03:00,1,58898.1944193,CNYRUBF,T2,M15,WF02,0.600289564283
T2-M15-WF02-test-CNY-000010,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-10 18:15:00+03:00,2024-06-10 18:30:00+03:00,2024-06-10 18:30:00+03:00,12.198,12.2213720782,0.0233720781737,23.3720781737,2024-06-11 09:15:00+03:00,12.191,ATR_TRAILING_STOP,23,0.299502677853,0.0855721936723,0.213930484181,0.128358290508,1.83980216395,2024-06-10 17:45:00+03:00,1,43187.5323304,CNYRUBF,T2,M15,WF02,0.213930484181
T2-M15-WF02-test-Si-000010,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-10 18:15:00+03:00,2024-06-10 18:30:00+03:00,2024-06-10 18:30:00+03:00,88.79,89.020858404,0.230858403993,230.858403993,2024-06-10 22:45:00+03:00,88.65,ATR_TRAILING_STOP,17,0.606432330722,0.00866331901031,0.597769011712,0.0433165950515,1.55939742186,2024-06-10 17:45:00+03:00,1,4822.81949215,USDRUBF,T2,M15,WF02,0.597769011712
T2-M15-WF02-test-Si-000011,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-17 18:15:00+03:00,2024-06-17 18:30:00+03:00,2024-06-17 18:30:00+03:00,87.95,88.4152103763,0.46521037631,465.21037631,2024-06-18 10:45:00+03:00,87.0634308137,ATR_TRAILING_STOP,25,1.90573820237,0.00429913024697,1.90143907212,0.107478256174,3.24584333646,2024-06-17 17:45:00+03:00,1,2407.60730765,USDRUBF,T2,M15,WF02,1.90143907212
T2-M15-WF02-test-Si-000012,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-18 14:15:00+03:00,2024-06-18 14:45:00+03:00,2024-06-18 14:45:00+03:00,87.29,87.7639796643,0.47397966431,473.97966431,2024-06-18 20:15:00+03:00,85.4705169656,ATR_TRAILING_STOP,22,3.83873649317,0.00421959031283,3.83451690285,0.71733035318,5.88632848639,2024-06-18 12:45:00+03:00,2,2407.99540552,USDRUBF,T2,M15,WF02,3.83451690285
T2-M15-WF02-test-CNY-000011,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-06-19 13:00:00+03:00,2024-06-19 13:30:00+03:00,2024-06-19 13:30:00+03:00,11.208,11.2729354416,0.0649354416239,64.9354416239,2024-06-19 14:45:00+03:00,11.2729354416,INITIAL_STOP,5,-1,0.03079982133,-1.03079982133,0.600596515935,0.76999553325,2024-06-19 12:30:00+03:00,2,15577.6527128,CNYRUBF,T2,M15,WF02,-1.03079982133
T2-M15-WF02-test-Si-000013,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-06-21 11:30:00+03:00,2024-06-21 12:00:00+03:00,2024-06-21 12:00:00+03:00,87.07,86.6305137369,0.439486263144,439.486263144,2024-06-21 12:45:00+03:00,86.6305137369,INITIAL_STOP,3,-1,0.00455076794823,-1.00455076795,0.500584474305,0.591599833269,2024-06-21 11:15:00+03:00,2,2696.57065834,USDRUBF,T2,M15,WF02,-1.00455076795
T2-M15-WF02-test-CNY-000012,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-06-21 11:30:00+03:00,2024-06-21 12:15:00+03:00,2024-06-21 12:15:00+03:00,12.058,11.9686276157,0.0893723842645,89.3723842645,2024-06-21 12:45:00+03:00,11.9686276157,INITIAL_STOP,2,-1,0.022378277322,-1.02237827732,0.346863298491,0,2024-06-21 11:15:00+03:00,3,11201.6121755,CNYRUBF,T2,M15,WF02,-1.02237827732
T2-M15-WF02-test-CNY-000013,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-06-21 14:45:00+03:00,2024-06-21 15:30:00+03:00,2024-06-21 15:30:00+03:00,12.016,11.7945315411,0.221468458923,221.468458923,2024-06-21 17:45:00+03:00,11.911,EMA50_TREND_LOSS,9,-0.474108143935,0.00903063131306,-0.483138775248,0.316072095957,0.216735151513,2024-06-21 12:15:00+03:00,3,4474.13420598,CNYRUBF,T2,M15,WF02,-0.483138775248
T2-M15-WF02-test-Si-000014,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-06-25 11:00:00+03:00,2024-06-25 11:45:00+03:00,2024-06-25 11:45:00+03:00,86.69,86.2892839682,0.400716031774,400.716031774,2024-06-26 10:15:00+03:00,87.6111252468,ATR_TRAILING_STOP,50,2.29869826459,0.00499106559612,2.29370719899,0.0499106559612,3.04455001364,2024-06-25 10:45:00+03:00,3,2927.76100749,USDRUBF,T2,M15,WF02,2.29370719899
T2-M15-WF02-test-Si-000015,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-28 14:45:00+03:00,2024-06-28 15:00:00+03:00,2024-06-28 15:00:00+03:00,85.89,86.2546356267,0.364635626739,364.635626739,2024-06-28 15:30:00+03:00,86.12,EMA50_TREND_LOSS,2,-0.630766669886,0.00548492756423,-0.63625159745,0.49364348078,0.137123189106,2024-06-28 13:30:00+03:00,1,3291.2597549,USDRUBF,T2,M15,WF02,-0.63625159745
T2-M15-WF02-test-CNY-000014,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-01 11:45:00+03:00,2024-07-01 12:00:00+03:00,2024-07-01 12:00:00+03:00,11.763,11.6857400283,0.0772599716691,77.2599716691,2024-07-02 11:15:00+03:00,11.8614311424,ATR_TRAILING_STOP,53,1.27402509057,0.0258866261117,1.24813846446,0.0258866261117,1.96738358449,2024-07-01 11:00:00+03:00,1,12763.3011339,CNYRUBF,T2,M15,WF02,1.24813846446
T2-M15-WF02-test-Si-000016,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-07-01 11:45:00+03:00,2024-07-01 12:00:00+03:00,2024-07-01 12:00:00+03:00,87.37,86.993423377,0.376576623011,376.576623011,2024-07-01 16:15:00+03:00,87.429825238,ATR_TRAILING_STOP,17,0.158866042955,0.00531100412981,0.153555038825,0.0531100412981,1.43397111505,2024-07-01 11:15:00+03:00,1,3166.61940224,USDRUBF,T2,M15,WF02,0.153555038825
T2-M15-WF02-test-CNY-000015,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-02 13:30:00+03:00,2024-07-02 13:45:00+03:00,2024-07-02 13:45:00+03:00,11.897,11.8725899204,0.0244100796468,24.4100796468,2024-07-02 16:15:00+03:00,11.8725899204,INITIAL_STOP,10,-1,0.0819333664183,-1.08193336642,0.696433614555,1.3519005459,2024-07-02 13:00:00+03:00,1,40901.1398385,CNYRUBF,T2,M15,WF02,-1.08193336642
T2-M15-WF02-test-CNY-000016,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-03 14:00:00+03:00,2024-07-03 14:30:00+03:00,2024-07-03 14:30:00+03:00,11.897,11.8571163065,0.039883693532,39.883693532,2024-07-03 22:15:00+03:00,11.900728462,ATR_TRAILING_STOP,31,0.0934833672067,0.0501458070425,0.0433375601642,0.300874842255,0.952770333808,2024-07-03 13:45:00+03:00,2,24761.9508134,CNYRUBF,T2,M15,WF02,0.0433375601642
T2-M15-WF02-test-Si-000017,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-07-08 14:00:00+03:00,2024-07-08 14:30:00+03:00,2024-07-08 14:30:00+03:00,88.72,88.5944102928,0.125589707156,125.589707156,2024-07-08 14:45:00+03:00,88.5944102928,INITIAL_STOP,1,-1,0.0159248719127,-1.01592487191,0,0,2024-07-08 11:30:00+03:00,2,9509.58460779,USDRUBF,T2,M15,WF02,-1.01592487191
T2-M15-WF02-test-CNY-000017,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-10 17:00:00+03:00,2024-07-10 17:30:00+03:00,2024-07-10 17:30:00+03:00,11.989,11.9562931986,0.0327068013806,32.7068013806,2024-07-11 11:45:00+03:00,12.0322812817,ATR_TRAILING_STOP,33,1.3233113557,0.061149360854,1.26216199485,0.733792330248,2.41539975373,2024-07-10 16:45:00+03:00,2,30208.580989,CNYRUBF,T2,M15,WF02,1.26216199485
T2-M15-WF02-test-Si-000018,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-12 13:45:00+03:00,2024-07-12 14:15:00+03:00,2024-07-12 14:15:00+03:00,88.01,88.1490885255,0.139088525523,139.088525523,2024-07-12 16:15:00+03:00,88.1490885255,INITIAL_STOP,8,-1,0.0143793313825,-1.01437933138,0.647069912214,0.359483284563,2024-07-12 13:00:00+03:00,2,8499.42646575,USDRUBF,T2,M15,WF02,-1.01437933138
T2-M15-WF02-test-CNY-000018,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-15 11:00:00+03:00,2024-07-15 11:45:00+03:00,2024-07-15 11:45:00+03:00,11.969,11.9550531532,0.0139468468373,13.9468468373,2024-07-15 12:00:00+03:00,11.9550531532,INITIAL_STOP,1,-1,0.143401589143,-1.14340158914,0,0,2024-07-15 10:45:00+03:00,3,71736.3974436,CNYRUBF,T2,M15,WF02,-1.14340158914
T2-M15-WF02-test-Si-000019,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-07-16 10:30:00+03:00,2024-07-16 10:45:00+03:00,2024-07-16 10:45:00+03:00,88.56,88.3086198878,0.251380112151,251.380112151,2024-07-16 12:15:00+03:00,88.3508397329,ATR_TRAILING_STOP,6,-0.832047791151,0.00795607887549,-0.840003870026,0.755827493171,0.556925521284,2024-07-16 10:15:00+03:00,1,4655.02608548,USDRUBF,T2,M15,WF02,-0.840003870026
T2-M15-WF02-test-Si-000020,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-18 10:45:00+03:00,2024-07-18 11:00:00+03:00,2024-07-18 11:00:00+03:00,87.82,87.9569654613,0.136965461296,136.965461296,2024-07-18 11:45:00+03:00,87.9569654613,INITIAL_STOP,3,-1,0.0146022214731,-1.01460222147,0.803122181019,0.438066644192,2024-07-18 00:00:00+03:00,1,8471.85416631,USDRUBF,T2,M15,WF02,-1.01460222147
T2-M15-WF02-test-Si-000021,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-18 14:30:00+03:00,2024-07-18 15:15:00+03:00,2024-07-18 15:15:00+03:00,87.83,87.938824194,0.108824193983,108.824193983,2024-07-18 16:45:00+03:00,87.938824194,INITIAL_STOP,6,-1,0.0183782661446,-1.01837826614,0.643239315061,1.28647863012,2024-07-18 14:15:00+03:00,3,10554.4403377,USDRUBF,T2,M15,WF02,-1.01837826614
T2-M15-WF02-test-CNY-000019,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-07-25 14:15:00+03:00,2024-07-25 15:00:00+03:00,2024-07-25 15:00:00+03:00,11.734,11.7590792173,0.0250792173473,25.0792173473,2024-07-25 16:00:00+03:00,11.7590792173,INITIAL_STOP,4,-1,0.079747305201,-1.0797473052,0.677852094209,0.199368263003,2024-07-25 14:00:00+03:00,3,39437.3094136,CNYRUBF,T2,M15,WF02,-1.0797473052
T2-M15-WF02-test-CNY-000020,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-31 10:30:00+03:00,2024-07-31 11:00:00+03:00,2024-07-31 11:00:00+03:00,11.857,11.8440843527,0.012915647286,12.915647286,2024-07-31 15:45:00+03:00,11.8648459456,ATR_TRAILING_STOP,19,0.607475985343,0.154850930481,0.452625054862,0.541978256683,2.8647422139,2024-07-31 10:15:00+03:00,2,75751.336188,CNYRUBF,T2,M15,WF02,0.452625054862
T2-M15-WF02-test-Si-000022,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-31 14:45:00+03:00,2024-07-31 15:00:00+03:00,2024-07-31 15:00:00+03:00,86.54,86.770779265,0.230779264987,230.779264987,2024-08-01 10:15:00+03:00,86.045690209,ATR_TRAILING_STOP,37,2.14191596034,0.00866628984242,2.1332496705,0.346651593697,3.2065272417,2024-07-31 12:15:00+03:00,1,4926.27268453,USDRUBF,T2,M15,WF02,2.1332496705
T2-M15-WF03-test-CNY-000001,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-01 16:30:00+03:00,2024-08-01 17:00:00+03:00,2024-08-01 17:00:00+03:00,11.762,11.7776601368,0.0156601368022,15.6601368022,2024-08-02 10:15:00+03:00,11.7657560474,ATR_TRAILING_STOP,29,-0.239847675104,0.127712805147,-0.367560480251,0.383138415442,1.02170244118,2024-08-01 16:00:00+03:00,2,63856.4025737,CNYRUBF,T2,M15,WF03,-0.367560480251
T2-M15-WF03-test-Si-000001,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-08-05 11:45:00+03:00,2024-08-05 12:00:00+03:00,2024-08-05 12:00:00+03:00,85.45,85.7942406581,0.34424065811,344.24065811,2024-08-05 15:30:00+03:00,85.1641021667,ATR_TRAILING_STOP,14,0.830517333148,0.00580988896251,0.824707444185,0.261445003313,2.0915600265,2024-08-05 11:00:00+03:00,1,2904.94448126,USDRUBF,T2,M15,WF03,0.824707444185
T2-M15-WF03-test-CNY-000002,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-08-05 17:00:00+03:00,2024-08-05 17:45:00+03:00,2024-08-05 17:45:00+03:00,11.864,11.8439397835,0.0200602164995,20.0602164995,2024-08-05 19:15:00+03:00,11.8439397835,INITIAL_STOP,6,-1,0.0996998212879,-1.09969982129,0.797598570303,0.847448480947,2024-08-05 16:30:00+03:00,3,49666.682073,CNYRUBF,T2,M15,WF03,-1.09969982129
T2-M15-WF03-test-Si-000002,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-08-06 13:15:00+03:00,2024-08-06 13:30:00+03:00,2024-08-06 13:30:00+03:00,85.24,85.3361728065,0.0961728065109,96.1728065109,2024-08-06 13:45:00+03:00,85.3361728065,INITIAL_STOP,1,-1,0.0207958993042,-1.0207958993,0,0,2024-08-06 12:45:00+03:00,1,10483.7023169,USDRUBF,T2,M15,WF03,-1.0207958993
T2-M15-WF03-test-Si-000003,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-08-07 16:15:00+03:00,2024-08-07 17:00:00+03:00,2024-08-07 17:00:00+03:00,85.8,85.6288956727,0.171104327324,171.104327324,2024-08-07 21:45:00+03:00,85.8735298383,ATR_TRAILING_STOP,19,0.429736871227,0.0116887750957,0.418048096131,0.175331626436,1.98709176628,2024-08-07 15:45:00+03:00,3,5832.43536419,USDRUBF,T2,M15,WF03,0.418048096131
T2-M15-WF03-test-Si-000004,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-08-09 16:00:00+03:00,2024-08-09 16:30:00+03:00,2024-08-09 16:30:00+03:00,87.28,87.0728524796,0.207147520357,207.147520357,2024-08-09 19:15:00+03:00,87.0728524796,INITIAL_STOP,11,-1,0.00965495506078,-1.00965495506,0.724121629559,0.434472977735,2024-08-09 15:45:00+03:00,2,4837.74490521,USDRUBF,T2,M15,WF03,-1.00965495506
T2-M15-WF03-test-CNY-000003,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-15 12:30:00+03:00,2024-08-15 13:15:00+03:00,2024-08-15 13:15:00+03:00,11.917,11.9464362203,0.0294362202736,29.4362202736,2024-08-15 14:00:00+03:00,11.9464362203,INITIAL_STOP,3,-1,0.0679435057018,-1.0679435057,0.679435057018,0.101915258553,2024-08-15 12:15:00+03:00,3,33474.6719669,CNYRUBF,T2,M15,WF03,-1.0679435057
T2-M15-WF03-test-Si-000005,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-08-19 16:30:00+03:00,2024-08-19 17:00:00+03:00,2024-08-19 17:00:00+03:00,88.99,88.788432705,0.201567295016,201.567295016,2024-08-19 18:00:00+03:00,88.788432705,INITIAL_STOP,4,-1,0.00992224457765,-1.00992224458,0.8433907891,0.29766733733,2024-08-19 16:15:00+03:00,2,4921.47715555,USDRUBF,T2,M15,WF03,-1.00992224458
T2-M15-WF03-test-CNY-000004,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-08-19 18:15:00+03:00,2024-08-19 18:30:00+03:00,2024-08-19 18:30:00+03:00,12.116,12.0917292059,0.0242707940883,24.2707940883,2024-08-20 10:15:00+03:00,12.1046768917,ATR_TRAILING_STOP,23,-0.466532254316,0.0824035667199,-0.548935821036,0.70043031712,0.37081605024,2024-08-19 16:00:00+03:00,1,40165.3379137,CNYRUBF,T2,M15,WF03,-0.548935821036
T2-M15-WF03-test-CNY-000005,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-08-20 13:30:00+03:00,2024-08-20 13:45:00+03:00,2024-08-20 13:45:00+03:00,12.129,12.1055547207,0.0234452792589,23.4452792589,2024-08-21 10:45:00+03:00,12.2123565531,ATR_TRAILING_STOP,44,3.55536618612,0.0853050193141,3.47006116681,0.597135135198,5.03299613953,2024-08-20 12:00:00+03:00,1,41351.3255195,CNYRUBF,T2,M15,WF03,3.47006116681
T2-M15-WF03-test-Si-000006,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-08-21 13:30:00+03:00,2024-08-21 14:00:00+03:00,2024-08-21 14:00:00+03:00,89.93,89.7383095898,0.191690410218,191.690410218,2024-08-21 16:15:00+03:00,89.7383095898,INITIAL_STOP,9,-1,0.0104334901142,-1.01043349011,0.834679209139,0.156502351713,2024-08-21 13:15:00+03:00,2,5122.79314697,USDRUBF,T2,M15,WF03,-1.01043349011
T2-M15-WF03-test-CNY-000006,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-08-30 15:45:00+03:00,2024-08-30 16:00:00+03:00,2024-08-30 16:00:00+03:00,12.021,11.9980236184,0.0229763816012,22.9763816012,2024-09-02 10:15:00+03:00,12.0295512104,ATR_TRAILING_STOP,33,0.372173935653,0.0870459080422,0.28512802761,0.348183632169,1.52330339074,2024-08-30 15:15:00+03:00,1,43659.4153528,CNYRUBF,T2,M15,WF03,0.28512802761
T2-M15-WF03-test-CNY-000007,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-05 12:30:00+03:00,2024-09-05 12:45:00+03:00,2024-09-05 12:45:00+03:00,12.314,12.2725246163,0.0414753836649,41.4753836649,2024-09-05 17:15:00+03:00,12.387753098,ATR_TRAILING_STOP,18,1.77823787221,0.0482213743014,1.7300164979,0.385770994411,4.19525956422,2024-09-05 00:00:00+03:00,1,24255.2453741,CNYRUBF,T2,M15,WF03,1.7300164979
T2-M15-WF03-test-Si-000007,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-06 16:00:00+03:00,2024-09-06 16:30:00+03:00,2024-09-06 16:30:00+03:00,89.63,89.2938190692,0.336180930771,336.180930771,2024-09-06 23:45:00+03:00,89.763419516,ATR_TRAILING_STOP,29,0.396868185564,0.00594917741294,0.390919008151,0.0297458870647,0.981614273134,2024-09-06 15:15:00+03:00,2,2891.50237795,USDRUBF,T2,M15,WF03,0.390919008151
T2-M15-WF03-test-Si-000008,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-10 14:00:00+03:00,2024-09-10 14:15:00+03:00,2024-09-10 14:15:00+03:00,90.77,90.5694402726,0.200559727402,200.559727402,2024-09-10 16:45:00+03:00,90.5963195862,ATR_TRAILING_STOP,10,-0.865978509558,0.00997209173498,-0.875950601293,0.797767338798,0.548465045424,2024-09-10 13:45:00+03:00,1,4865.72240505,USDRUBF,T2,M15,WF03,-0.875950601293
T2-M15-WF03-test-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-10 17:45:00+03:00,2024-09-10 18:15:00+03:00,2024-09-10 18:15:00+03:00,12.682,12.6340350162,0.0479649837859,47.9649837859,2024-09-10 19:15:00+03:00,12.65,EMA50_TREND_LOSS,4,-0.667153358017,0.0416970848761,-0.708850442894,0.354425221447,0.187636881942,2024-09-10 16:15:00+03:00,2,21336.3878601,CNYRUBF,T2,M15,WF03,-0.708850442894
